itemid,hudoc_url,judgementdate,chrono_date,judgment_year,split,test_view,test_challenging_view,respondent_state,country_alpha2,hudoc_decision_body,court_formation,is_grand_chamber,case_importance,has_separate_opinion,represented,num_applicants,num_violations_found,has_mixed_outcome,violated_articles,violated_articles_count,violation_type,app_sex_male_ratio,app_sex_female_ratio,app_sex_unknown_ratio,app_age_child_ratio,app_age_adolescent_ratio,app_age_adult_ratio,app_age_elderly_ratio,app_age_unknown_ratio,app_birth_year_median,app_unique_nationality_count,app_multi_nationality_flag,perapp_unique_beneficiary_category_count,perapp_has_joint_beneficiary_category_flag,rl_violation_type_procedural_ratio,rl_violation_type_both_ratio,rl_violation_duration_months,rl_violation_duration_months_missing_ratio,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p,y_amount_eur,y_binary
001-224252,https://hudoc.echr.coe.int/eng?i=001-224252,18/04/2023 00:00:00,2023-04-18,2023,test,OOD,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,4000.0,1
001-224255,https://hudoc.echr.coe.int/eng?i=001-224255,18/04/2023 00:00:00,2023-04-18,2023,test,OOD,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1982.0,1,0,1,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,7500.0,1
001-224257,https://hudoc.echr.coe.int/eng?i=001-224257,18/04/2023 00:00:00,2023-04-18,2023,test,OOD,False,Malta,mt,COMMITTEE,Committee,False,4,False,True,2,3,False,P1-1;13,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,180.0,0.0,40905.8059585,18466282602.7,10.619051733,23.6392123442,0.0,0
001-224365,https://hudoc.echr.coe.int/eng?i=001-224365,25/04/2023 00:00:00,2023-04-25,2023,test,OOD,False,Armenia,am,CHAMBER,Chamber,False,4,False,True,1,1,False,2,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,174.0,0.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,50000.0,1
001-224366,https://hudoc.echr.coe.int/eng?i=001-224366,27/04/2023 00:00:00,2023-04-27,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,4,False,True,1,1,False,8,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1959.0,1,0,1,0,0.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,4500.0,1
001-224367,https://hudoc.echr.coe.int/eng?i=001-224367,27/04/2023 00:00:00,2023-04-27,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961.0,1,0,1,0,1.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,4000.0,1
001-224370,https://hudoc.echr.coe.int/eng?i=001-224370,27/04/2023 00:00:00,2023-04-27,2023,test,OOD,False,Slovakia,sk,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,24614.8734643,105188526684.0,10.1111467766,25.3790200694,2600.0,1
001-224371,https://hudoc.echr.coe.int/eng?i=001-224371,27/04/2023 00:00:00,2023-04-27,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,50,3,False,11;5;6,3,both,0.0,0.0,1.0,0.0,0.0,0.98,0.02,0.0,1988.0,0,0,50,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-224435,https://hudoc.echr.coe.int/eng?i=001-224435,02/05/2023 00:00:00,2023-05-02,2023,test,ID,True,Russian Federation,ru,CHAMBER,Chamber,False,1,False,True,11,3,False,3;13,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,220000.0,1
001-224430,https://hudoc.echr.coe.int/eng?i=001-224430,04/05/2023 00:00:00,2023-05-04,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,3,True,True,4,1,False,8,1,substantive,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1968.0,1,0,0,0,0.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,0.0,0
001-224431,https://hudoc.echr.coe.int/eng?i=001-224431,04/05/2023 00:00:00,2023-05-04,2023,test,ID,False,Hungary,hu,COMMITTEE,Committee,False,4,False,True,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,3.4166666666666665,0.0,22230.6277875,157072489604.0,10.0092712291,25.779973253,6500.0,1
001-224432,https://hudoc.echr.coe.int/eng?i=001-224432,04/05/2023 00:00:00,2023-05-04,2023,test,ID,False,Hungary,hu,COMMITTEE,Committee,False,4,False,True,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,3.0,0.0,22230.6277875,157072489604.0,10.0092712291,25.779973253,0.0,0
001-224438,https://hudoc.echr.coe.int/eng?i=001-224438,04/05/2023 00:00:00,2023-05-04,2023,test,ID,False,Hungary,hu,COMMITTEE,Committee,False,4,False,True,1,3,False,P4-4;13,2,procedural,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,0.0,0.0,0.0,22230.6277875,157072489604.0,10.0092712291,25.779973253,6500.0,1
001-224439,https://hudoc.echr.coe.int/eng?i=001-224439,04/05/2023 00:00:00,2023-05-04,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,True,5,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,650.0,1
001-224440,https://hudoc.echr.coe.int/eng?i=001-224440,04/05/2023 00:00:00,2023-05-04,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,24.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,3000.0,1
001-224442,https://hudoc.echr.coe.int/eng?i=001-224442,04/05/2023 00:00:00,2023-05-04,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,24.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,3000.0,1
001-224445,https://hudoc.echr.coe.int/eng?i=001-224445,04/05/2023 00:00:00,2023-05-04,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,5.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,3000.0,1
001-224550,https://hudoc.echr.coe.int/eng?i=001-224550,09/05/2023 00:00:00,2023-05-09,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-224553,https://hudoc.echr.coe.int/eng?i=001-224553,09/05/2023 00:00:00,2023-05-09,2023,test,OOD,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,1500.0,1
001-224554,https://hudoc.echr.coe.int/eng?i=001-224554,09/05/2023 00:00:00,2023-05-09,2023,test,ID,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,1,False,7,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,42.0,0.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,1500.0,1
001-224556,https://hudoc.echr.coe.int/eng?i=001-224556,09/05/2023 00:00:00,2023-05-09,2023,test,OOD,False,North Macedonia,mk,COMMITTEE,Committee,False,4,False,True,1,1,False,5,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,8674.35846327,11741875752.5,9.06824192538,23.1864274132,750.0,1
001-224557,https://hudoc.echr.coe.int/eng?i=001-224557,09/05/2023 00:00:00,2023-05-09,2023,test,OOD,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,2,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1981.5,1,0,2,0,0.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,600.0,1
001-224560,https://hudoc.echr.coe.int/eng?i=001-224560,09/05/2023 00:00:00,2023-05-09,2023,test,ID,False,North Macedonia,mk,CHAMBER,Chamber,False,3,False,False,2,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1944.5,1,0,1,0,0.0,0.0,0.0,1.0,8674.35846327,11741875752.5,9.06824192538,23.1864274132,900.0,1
001-224762,https://hudoc.echr.coe.int/eng?i=001-224762,09/05/2023 00:00:00,2023-05-09,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,1,False,3,1,both,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,1.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,6500.0,1
001-224794,https://hudoc.echr.coe.int/eng?i=001-224794,09/05/2023 00:00:00,2023-05-09,2023,test,OOD,False,Albania,al,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,20.0,0.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,3600.0,1
001-224566,https://hudoc.echr.coe.int/eng?i=001-224566,11/05/2023 00:00:00,2023-05-11,2023,test,ID,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,2,False,5;6,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1981.0,0,0,0,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,0.0,0
001-224567,https://hudoc.echr.coe.int/eng?i=001-224567,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,27,1,False,3,1,substantive,0.074074074074074,0.0,0.925925925925926,0.0,0.0,0.925925925925926,0.074074074074074,0.0,1980.0,0,0,24,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,93000.0,1
001-224568,https://hudoc.echr.coe.int/eng?i=001-224568,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,4,False,6;3;13,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1973.0,0,0,1,0,0.0,0.0,126.0,0.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,16300.0,1
001-224569,https://hudoc.echr.coe.int/eng?i=001-224569,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,3,False,3;13,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1973.0,0,0,1,0,0.0,0.0,0.0,1.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,2500.0,1
001-224571,https://hudoc.echr.coe.int/eng?i=001-224571,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,19,5,False,11;5;6;10;P7-2,5,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990.0,0,0,19,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,79500.0,1
001-224572,https://hudoc.echr.coe.int/eng?i=001-224572,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Poland,pl,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,4000.0,1
001-224575,https://hudoc.echr.coe.int/eng?i=001-224575,11/05/2023 00:00:00,2023-05-11,2023,test,ID,False,Poland,pl,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1995.0,0,0,1,0,1.0,0.0,0.0,0.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,0.0,0
001-224576,https://hudoc.echr.coe.int/eng?i=001-224576,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,20,3,False,11;5;6,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1993.0,0,0,20,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,82000.0,1
001-224577,https://hudoc.echr.coe.int/eng?i=001-224577,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Georgia,ge,CHAMBER,Chamber,False,3,False,True,1,1,False,11,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,1,0,0.0,0.0,0.0,0.0,8283.66960652,22963990777.5,9.02216205055,23.8571932077,1200.0,1
001-224578,https://hudoc.echr.coe.int/eng?i=001-224578,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,False,Poland,pl,COMMITTEE,Committee,False,4,False,True,3,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1973.0,0,0,3,0,0.0,0.0,0.0,1.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,14500.0,1
001-224581,https://hudoc.echr.coe.int/eng?i=001-224581,11/05/2023 00:00:00,2023-05-11,2023,test,OOD,True,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,3,3,False,3;13,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1988.0,0,0,3,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,0.0,0
001-224774,https://hudoc.echr.coe.int/eng?i=001-224774,23/05/2023 00:00:00,2023-05-23,2023,test,OOD,False,Romania,ro,CHAMBER,Chamber,False,3,True,True,42,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1987.0,1,0,0,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,0.0,0
001-224775,https://hudoc.echr.coe.int/eng?i=001-224775,23/05/2023 00:00:00,2023-05-23,2023,test,ID,False,Turkey,tr,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1993.0,0,0,0,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-224776,https://hudoc.echr.coe.int/eng?i=001-224776,23/05/2023 00:00:00,2023-05-23,2023,test,ID,False,Cyprus,cy,CHAMBER,Chamber,False,4,False,True,1,3,False,6;13,2,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1964.0,0,0,1,0,1.0,0.0,55.0,0.0,36623.6914062,30536911914.9,10.5084779205,24.1422020156,4200.0,1
001-224777,https://hudoc.echr.coe.int/eng?i=001-224777,23/05/2023 00:00:00,2023-05-23,2023,test,OOD,False,Greece,gr,CHAMBER,Chamber,False,3,False,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,0,0,1,0,0.0,0.0,42.0,0.0,23343.7103965,219083738943.0,10.058125702,26.1127198633,7500.0,1
001-224778,https://hudoc.echr.coe.int/eng?i=001-224778,23/05/2023 00:00:00,2023-05-23,2023,test,ID,False,Bulgaria,bg,CHAMBER,Chamber,False,3,False,True,1,3,False,3;14,2,both,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2004.0,0,0,1,0,0.0,1.0,0.0,1.0,15853.2086367,63094544094.4,9.67119027319,24.8679001383,10000.0,1
001-224781,https://hudoc.echr.coe.int/eng?i=001-224781,25/05/2023 00:00:00,2023-05-25,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,22,3,False,11;5;6,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991.5,0,0,22,1,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-224782,https://hudoc.echr.coe.int/eng?i=001-224782,25/05/2023 00:00:00,2023-05-25,2023,test,ID,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,False,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1968.0,0,0,1,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,2350.0,1
001-224785,https://hudoc.echr.coe.int/eng?i=001-224785,25/05/2023 00:00:00,2023-05-25,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,21,3,False,11;5;6,3,substantive,0.0,0.0,1.0,0.0,0.0,0.9523809523809524,0.0476190476190476,0.0,1986.0,0,0,21,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,87000.0,1
001-224786,https://hudoc.echr.coe.int/eng?i=001-224786,25/05/2023 00:00:00,2023-05-25,2023,test,OOD,True,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,3,7,False,3;13;5;6,4,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1981.0,0,0,3,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,27800.0,1
001-224959,https://hudoc.echr.coe.int/eng?i=001-224959,30/05/2023 00:00:00,2023-05-30,2023,test,OOD,True,Russian Federation,ru,CHAMBER,Chamber,False,3,False,True,4,2,False,8;14,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1979.0,0,0,3,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,22500.0,1
001-224961,https://hudoc.echr.coe.int/eng?i=001-224961,30/05/2023 00:00:00,2023-05-30,2023,test,ID,False,Bulgaria,bg,CHAMBER,Chamber,False,4,True,True,1,1,False,2,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,15853.2086367,63094544094.4,9.67119027319,24.8679001383,24000.0,1
001-224964,https://hudoc.echr.coe.int/eng?i=001-224964,30/05/2023 00:00:00,2023-05-30,2023,test,OOD,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,10,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1962.0,1,0,1,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,7500.0,1
001-224965,https://hudoc.echr.coe.int/eng?i=001-224965,30/05/2023 00:00:00,2023-05-30,2023,test,ID,False,Netherlands,nl,CHAMBER,Chamber,False,3,True,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1972.0,1,0,0,0,0.0,0.0,0.0,1.0,63515.603078,911031728185.0,11.0590566165,27.5378435615,0.0,0
001-224980,https://hudoc.echr.coe.int/eng?i=001-224980,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,False,Italy,it,COMMITTEE,Committee,False,4,False,True,3,1,False,P1-1,1,substantive,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1963.0,1,0,0,0,0.0,0.0,0.0,1.0,39277.0838784,2019599234310.0,10.5784219802,28.3339202088,5000.0,1
001-224981,https://hudoc.echr.coe.int/eng?i=001-224981,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965.0,1,0,1,0,1.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,4000.0,1
001-224983,https://hudoc.echr.coe.int/eng?i=001-224983,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,False,Azerbaijan,az,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,3600.0,1
001-224984,https://hudoc.echr.coe.int/eng?i=001-224984,01/06/2023 00:00:00,2023-06-01,2023,test,ID,False,Ukraine,ua,CHAMBER,Chamber,False,3,False,True,2,2,False,8;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.5,1,0,0,0,0.0,0.0,156.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,5000.0,1
001-224985,https://hudoc.echr.coe.int/eng?i=001-224985,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,False,Azerbaijan,az,COMMITTEE,Committee,False,4,False,True,2,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,4500.0,1
001-224988,https://hudoc.echr.coe.int/eng?i=001-224988,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,3,False,2;3;5,3,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,16.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,15600.0,1
001-224989,https://hudoc.echr.coe.int/eng?i=001-224989,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,13,3,False,11;5;6,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1984.0,0,0,13,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-224990,https://hudoc.echr.coe.int/eng?i=001-224990,01/06/2023 00:00:00,2023-06-01,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,17,4,False,11;5;6;P7-2,4,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1986.0,0,0,17,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-224992,https://hudoc.echr.coe.int/eng?i=001-224992,01/06/2023 00:00:00,2023-06-01,2023,test,ID,False,Slovakia,sk,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,0,0,1,0,0.0,0.0,0.0,1.0,24614.8734643,105188526684.0,10.1111467766,25.3790200694,5000.0,1
001-225023,https://hudoc.echr.coe.int/eng?i=001-225023,06/06/2023 00:00:00,2023-06-06,2023,test,ID,False,Russian Federation,ru,CHAMBER,Chamber,False,3,False,True,1,1,False,2,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,1,0,1,0,1.0,0.0,26.0,0.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,40000.0,1
001-225034,https://hudoc.echr.coe.int/eng?i=001-225034,08/06/2023 00:00:00,2023-06-08,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,28,5,False,11;5;6;P7-2;P7-4,5,substantive,0.0,0.0,1.0,0.0,0.0,0.9642857142857144,0.0357142857142857,0.0,1987.5,0,0,28,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-225035,https://hudoc.echr.coe.int/eng?i=001-225035,08/06/2023 00:00:00,2023-06-08,2023,test,ID,False,Poland,pl,COMMITTEE,Committee,False,4,False,True,1,3,False,6;13,2,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1968.0,0,0,1,0,0.0,0.0,0.0,1.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,7800.0,1
001-225040,https://hudoc.echr.coe.int/eng?i=001-225040,08/06/2023 00:00:00,2023-06-08,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,2,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1969.0,0,0,0,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,0.0,0
001-225042,https://hudoc.echr.coe.int/eng?i=001-225042,08/06/2023 00:00:00,2023-06-08,2023,test,OOD,False,Spain,es,CHAMBER,Chamber,False,3,False,True,1,1,False,10,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1986.0,0,0,1,0,0.0,0.0,0.0,1.0,33493.2225409,1380882052540.0,10.4191282415,27.9537435794,6000.0,1
001-225044,https://hudoc.echr.coe.int/eng?i=001-225044,08/06/2023 00:00:00,2023-06-08,2023,test,ID,False,Bosnia and Herzegovina,ba,COMMITTEE,Committee,False,4,False,True,1,2,False,6;P1-1,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1953.0,0,0,1,0,0.0,0.0,0.0,1.0,8663.02326459,20681710969.0,9.06693447388,23.7525156187,1000.0,1
001-225215,https://hudoc.echr.coe.int/eng?i=001-225215,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,1,False,11,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-225216,https://hudoc.echr.coe.int/eng?i=001-225216,13/06/2023 00:00:00,2023-06-13,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,3,2,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1971.0,1,0,0,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-225217,https://hudoc.echr.coe.int/eng?i=001-225217,13/06/2023 00:00:00,2023-06-13,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,1,False,11,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,2600.0,1
